edad,ingresos,frecuencia_uso,satisfaccion,antiguedad_meses,indice_valor,nivel_riesgo,segmento_edad,desercion,ingresos_normalizado,indice_valor_normalizado
64,1078.86,8,3,108,9.897798165137614,Bajo,Mayor,1,0.1232471884754106,0.002449035783962316
30,2492.36,20,1,22,108.36347826086957,Alto,Adulto,1,0.42420061574624107,0.04452553919536907
25,2587.73,8,5,32,78.41606060606061,Bajo,Joven,0,0.4445061893994558,0.031728363368316505
61,1712.48,5,5,113,15.021754385964913,Alto,Mayor,0,0.25815352776606754,0.004638612509537423
30,817.84,6,2,110,7.367927927927928,Alto,Adulto,1,0.06767247069243774,0.0013679678061361638
41,1526.56,27,4,18,80.34526315789473,Bajo,Adulto,0,0.21856862419465417,0.03255275312193038
36,2226.41,10,4,92,23.939892473118277,Bajo,Adulto,0,0.3675762337280752,0.008449524771380118
50,2155.4,9,4,44,47.89777777777778,Bajo,Mayor,0,0.3524572362958137,0.01868724457153303
18,3204.46,12,3,111,28.611250000000002,Bajo,Joven,0,0.5758164173447966,0.010445696338210735
29,2721.73,12,2,98,27.49222222222222,Alto,Joven,1,0.47303661688745813,0.009967511694958912
59,1619.85,11,1,109,14.72590909090909,Alto,Mayor,1,0.238431337480891,0.004512191450397198
61,3403.36,17,3,23,141.80666666666667,Bajo,Mayor,0,0.6181649399370628,0.058816533069343604
24,2821.03,29,4,111,25.18776785714286,Bajo,Joven,0,0.49417894113789573,0.008982768768698496
39,3123.4,19,2,14,208.22666666666666,Alto,Adulto,0,0.5585576378509349,0.08719922797246625
35,3916.05,25,1,105,36.943867924528305,Alto,Adulto,1,0.7273236329879875,0.014006403238183304
19,2506.38,12,3,16,147.43411764705883,Bajo,Joven,1,0.4271856649505828,0.061221263937436786
50,4201.15,5,4,48,85.73775510204081,Alto,Mayor,0,0.7880253111732819,0.034857080939127684
25,2178.27,17,2,37,57.3228947368421,Alto,Joven,1,0.35732657119619143,0.0227147998120535
28,1032.87,13,2,70,14.547464788732393,Alto,Joven,1,0.11345529026516263,0.004435938361178863
29,2133.47,6,1,12,164.1130769230769,Alto,Joven,1,0.34778804021512794,0.06834854205295664
22,2494.04,12,5,71,34.63944444444444,Bajo,Joven,1,0.4245583106580309,0.013021673509745898
64,3656.33,8,2,116,31.25068376068376,Alto,Mayor,0,0.6720257029343758,0.011573583166673377
38,1075.09,17,2,12,82.69923076923077,Alto,Adulto,1,0.12244450406026307,0.03355865412350194
60,3129.47,18,2,72,42.869452054794515,Alto,Mayor,1,0.5598500236334139,0.01653853281499949
61,2137.74,16,4,79,26.721749999999997,Bajo,Mayor,1,0.34869718144926054,0.009638272339122352
28,1637.7,16,4,33,48.16764705882353,Bajo,Joven,0,0.24223184591865848,0.018802565521060983
57,3226.0,4,2,13,230.42857142857142,Alto,Mayor,1,0.580402577106674,0.09668657951003519
44,3339.69,22,5,85,38.833604651162794,Bajo,Adulto,0,0.6046087286075023,0.014813928395655335
27,2234.49,7,3,46,47.54234042553191,Bajo,Joven,0,0.3692965759228741,0.018535358544342902
37,2422.73,9,2,107,22.432685185185186,Alto,Adulto,1,0.40937543913437835,0.007805462672476656
39,3474.9,26,4,54,63.18,Bajo,Adulto,0,0.6333967815974485,0.025217666895758478
61,2817.92,21,5,18,148.31157894736842,Bajo,Mayor,1,0.4935167797238085,0.061596222028011675
51,2372.1,8,3,77,30.41153846153846,Bajo,Mayor,0,0.3985956216439488,0.011214998327693692
36,762.8,27,3,113,6.6912280701754385,Bajo,Adulto,1,0.05595370405855976,0.00107879939897604
45,1033.89,19,3,66,15.431194029850747,Bajo,Adulto,1,0.11367246217589225,0.004813574877704463
51,2117.86,22,5,63,33.0915625,Bajo,Mayor,0,0.3444644583264137,0.012360230255075334
18,1334.98,5,3,105,12.594150943396226,Alto,Joven,1,0.17777862943232967,0.0036012453331417996
37,500.0,15,3,114,4.3478260869565215,Bajo,Adulto,1,0.0,7.741331759881826e-05
42,2516.43,2,4,37,66.22184210526315,Alto,Adulto,0,0.4293254470121829,0.026517511466929156
42,2737.26,29,5,38,70.18615384615386,Bajo,Adulto,0,0.47634316568513485,0.028211547158626952
22,3937.01,12,3,60,64.54114754098362,Bajo,Joven,1,0.7317863028398421,0.025799314522585843
55,3144.18,16,4,58,53.29118644067796,Bajo,Mayor,1,0.562981983247955,0.020991964122375466
25,2345.27,21,5,92,25.217956989247313,Bajo,Joven,0,0.39288314873720925,0.00899566923430992
43,3173.35,10,5,53,58.76574074074074,Bajo,Adulto,0,0.5691926740675447,0.023331358949675373
44,1150.82,26,5,8,127.86888888888888,Bajo,Adulto,0,0.13856845386374378,0.052860620779458176
21,2633.32,14,1,78,33.333164556962025,Alto,Joven,1,0.45421292215451575,0.012463472011635406
32,3165.89,21,4,67,46.55720588235294,Bajo,Adulto,0,0.5676043383282873,0.018114389360699784
32,3071.05,28,5,83,36.56011904761905,Bajo,Adulto,1,0.5474116089031967,0.013842419087434561
18,2346.54,4,3,38,60.167692307692306,Alto,Joven,1,0.39315354905743133,0.023930443014621793
53,2885.25,18,3,109,26.229545454545455,Bajo,Mayor,0,0.5078522549683397,0.009427942747981635
43,1943.5,4,2,12,149.5,Alto,Adulto,1,0.3073408364099354,0.06210405991047615
53,3317.36,18,3,110,29.886126126126126,Bajo,Mayor,0,0.5998543670716284,0.010990478333499995
29,3667.17,12,2,8,407.46333333333337,Alto,Joven,1,0.6743336867699724,0.1723373418465275
18,2882.42,27,2,70,40.597464788732395,Alto,Joven,1,0.5072497093728842,0.015567663778618568
21,2149.67,27,5,28,74.12655172413794,Bajo,Joven,1,0.3512372411502447,0.02989536394224234
32,728.88,8,3,30,23.51225806451613,Bajo,Adulto,0,0.04873167345861172,0.008266787388823176
42,2978.84,21,4,112,26.36141592920354,Bajo,Adulto,0,0.5277788423459677,0.00948429383875174
31,2068.02,14,5,91,22.478478260869565,Bajo,Adulto,0,0.33385284260998055,0.00782503103886969
35,3980.86,14,4,68,57.6936231884058,Bajo,Adulto,0,0.7411225658648339,0.022873220054941783
37,2190.13,14,3,54,39.82054545454546,Bajo,Adulto,0,0.3598517269425176,0.01523566943314183
29,1414.75,20,2,114,12.302173913043479,Alto,Joven,1,0.19476275033320986,0.0034764772667277405
51,2964.97,13,3,103,28.50932692307692,Bajo,Mayor,1,0.5248257301873214,0.01040214241475552
63,1972.39,18,5,70,27.780140845070424,Bajo,Mayor,0,0.31349191141089355,0.010090545516537167
63,2299.37,3,2,113,20.16991228070175,Alto,Mayor,1,0.38311041275437857,0.0068385311310282075
46,2656.45,3,2,66,39.64850746268657,Alto,Adulto,0,0.45913761460076563,0.015162153898142178
31,3919.06,9,5,56,68.75543859649123,Bajo,Adulto,1,0.7279645030382776,0.02760017175326081
47,2590.09,23,4,21,117.73136363636364,Bajo,Adulto,0,0.4450086655850654,0.0485286381489986
42,2908.32,29,4,107,26.928888888888892,Bajo,Adulto,0,0.5127641725963116,0.009726787242553627
34,2449.32,11,2,106,22.890841121495328,Alto,Adulto,1,0.4150368127680051,0.008001242560437289
54,2538.29,2,3,22,110.36043478260869,Alto,Mayor,1,0.43397973913821075,0.045378881677924365
61,2128.76,1,2,34,60.82171428571429,Alto,Mayor,1,0.3467852169802885,0.024209920675900547
29,2172.14,29,1,101,21.29549019607843,Alto,Joven,0,0.3560214105954343,0.007319514788990102
57,945.32,22,2,64,14.543384615384616,Alto,Mayor,1,0.09481470126087457,0.004434194815329995
54,1162.68,16,1,117,9.853220338983052,Alto,Mayor,1,0.14109360961006998,0.0024299867198372127
50,1766.98,21,4,55,31.553214285714287,Bajo,Mayor,1,0.26975732103544164,0.011702860968402118
64,1530.29,25,3,67,22.504264705882353,Bajo,Mayor,1,0.21936279206428289,0.007836050141571198
21,1370.47,11,4,26,50.75814814814815,Bajo,Joven,0,0.18533493444389088,0.019909542366356187
27,2946.91,9,2,100,29.177326732673265,Alto,Joven,1,0.5209805098855802,0.010687593104173122
31,1783.18,12,5,50,34.9643137254902,Bajo,Adulto,0,0.27320652197055834,0.013160497142496853
41,2545.23,15,1,89,28.280333333333335,Alto,Adulto,0,0.43545735978572375,0.010304288527485677
62,3458.36,17,1,81,42.175121951219516,Alto,Mayor,1,0.6298751900254219,0.016241830624517367
41,1558.52,6,2,70,21.950985915492957,Alto,Adulto,1,0.2253733440641807,0.007599622211670701
47,1147.23,22,4,77,14.708076923076923,Bajo,Adulto,1,0.1378040939034309,0.004504571381456492
57,1286.25,9,1,43,29.232954545454547,Alto,Mayor,1,0.16740334785404345,0.010711364065303791
41,3573.84,25,3,44,79.41866666666667,Bajo,Adulto,0,0.6544624569382168,0.032156798507223514
53,2747.58,23,5,5,457.93,Bajo,Mayor,1,0.4785404344289869,0.19390283420993593
59,1676.76,8,2,99,16.7676,Alto,Mayor,1,0.2505482526177732,0.005384649899045293
46,1323.71,2,1,63,20.68296875,Alto,Adulto,1,0.1753790927324059,0.007057771197817812
59,2538.13,4,1,113,22.264298245614036,Alto,Mayor,1,0.43394567295613556,0.0077335073106651765
56,3291.36,30,3,41,78.36571428571429,Bajo,Mayor,0,0.5943186124844041,0.031706849302524806
61,3531.71,1,3,49,70.6342,Alto,Mayor,1,0.6454924053705337,0.028403006919047503
59,2202.15,3,5,25,84.69807692307693,Alto,Mayor,0,0.362410948870919,0.0344128040865085
60,1665.99,28,5,44,37.022,Bajo,Mayor,1,0.2482551727368345,0.014039790754899063
35,2711.05,29,5,101,26.578921568627454,Bajo,Adulto,1,0.47076269923393677,0.00957723867770804
20,3170.88,26,5,21,144.13090909090909,Bajo,Joven,1,0.5686667773817584,0.05980973185898779
30,888.13,3,5,111,7.929732142857143,Alto,Adulto,0,0.08263817030536075,0.0016080388333512229
33,2671.72,28,5,102,25.93902912621359,Bajo,Adulto,1,0.4623888058525701,0.009303798870965394
47,1226.35,3,3,41,29.198809523809523,Alto,Adulto,0,0.15464982093963045,0.010696773162988055
29,975.92,19,3,59,16.265333333333334,Bajo,Joven,1,0.10132985858276165,0.0051700205470427574
31,1968.02,18,5,1,984.01,Bajo,Adulto,0,0.3125614788129639,0.41870813584550903
45,2129.3,10,3,63,33.2703125,Bajo,Adulto,1,0.3469001903447924,0.012436613975550088
51,3673.94,28,2,99,36.7394,Alto,Mayor,1,0.6757751120990304,0.013919029695284154
60,3741.67,8,4,2,1247.2233333333334,Bajo,Mayor,1,0.6901957527987498,0.5311848557255741
42,3286.5,26,1,118,27.61764705882353,Alto,Adulto,1,0.5932838522038691,0.010021108425921407
35,4259.52,5,3,97,43.464489795918375,Alto,Adulto,0,0.8004530802216007,0.016792805242915206
23,709.49,20,5,4,141.898,Bajo,Joven,1,0.04460327801837019,0.05885556176754422
59,3568.62,27,4,113,31.303684210526313,Bajo,Mayor,0,0.6533510477480124,0.011596231399097488
20,1258.04,8,4,42,29.25674418604651,Bajo,Joven,1,0.16139705412690505,0.010721529890518737
26,2305.85,1,1,7,288.23125,Alto,Joven,1,0.38449009312842525,0.12138690758103973
24,1939.35,20,2,115,16.71853448275862,Alto,Joven,0,0.3064572448123592,0.00536368314797444
24,2548.29,24,5,99,25.4829,Bajo,Joven,0,0.43610887551791244,0.009108885082562078
55,2759.92,3,1,55,49.284285714285716,Alto,Mayor,1,0.4811677887215388,0.019279729240949815
42,3560.07,20,1,100,35.24821782178218,Alto,Adulto,1,0.6515306361433676,0.013281815470512541
33,2582.8,8,3,32,78.26666666666667,Bajo,Adulto,0,0.4434565251642629,0.03166452412407992
49,2733.98,26,2,98,27.615959595959595,Alto,Adulto,0,0.4756448089525927,0.010020387336737014
57,3294.88,8,2,11,274.5733333333333,Alto,Mayor,1,0.5950680684900591,0.11555058596462489
28,2465.85,17,4,62,39.140476190476186,Bajo,Joven,0,0.4185562752036519,0.014945061206176016
39,2992.87,24,2,115,25.80060344827586,Alto,Adulto,0,0.5307660206866891,0.009244646600810855
26,2430.9,23,2,29,81.03,Alto,Joven,1,0.4111149435565946,0.03284535590540526
20,3701.91,13,2,86,42.55068965517241,Alto,Joven,0,0.681730306553056,0.01640231878405909
33,3320.81,23,4,7,415.10125,Bajo,Adulto,0,0.6005889191226255,0.17560118795380653
52,3309.51,5,1,75,43.54618421052632,Alto,Mayor,1,0.5981829950135626,0.01682771502378101
26,2590.07,30,2,32,78.48696969696971,Alto,Joven,1,0.44500440731230606,0.03175866434833955
53,1723.81,12,2,98,17.412222222222223,Alto,Mayor,1,0.2605658392842695,0.005660110842452493
31,2858.57,3,3,108,26.2254128440367,Alto,Adulto,0,0.5021717191072957,0.009426176794605792
60,1584.03,8,3,11,132.0025,Bajo,Mayor,1,0.23080477096879964,0.054627001734213136
59,626.3,14,4,73,8.463513513513513,Bajo,Mayor,1,0.026890992475632026,0.0018361350963489705
46,2920.25,24,3,55,52.14732142857143,Bajo,Adulto,1,0.5153042322972956,0.020503165994567932
24,3548.94,11,3,14,236.596,Bajo,Joven,0,0.6491609073527597,0.0993220544193947
61,2757.5,6,5,82,33.22289156626506,Bajo,Mayor,1,0.480652537717651,0.012416349990391703
26,2558.7,4,2,95,26.653125,Alto,Joven,1,0.43832530648918183,0.009608947400282744
55,3538.47,30,4,11,294.8725,Bajo,Mayor,1,0.6469317015632119,0.12422485658021715
61,1390.59,13,1,107,12.875833333333333,Alto,Mayor,1,0.1896187568398506,0.0037216142782361583
20,2129.49,18,1,18,112.07842105263157,Alto,Joven,0,0.34694064393600665,0.0461130141703937
37,1966.93,9,1,19,98.3465,Alto,Adulto,1,0.31232940294757644,0.040245068887788935
38,2729.81,18,1,57,47.06568965517241,Alto,Adulto,1,0.47475695908225707,0.018331675415910926
21,4548.16,23,4,89,50.53511111111111,Bajo,Joven,1,0.8619084726853093,0.019814233842202034
52,1024.42,14,2,112,9.06566371681416,Alto,Mayor,1,0.11165617002431476,0.0020934468323642605
55,2952.94,26,3,101,28.950392156862744,Bajo,Mayor,0,0.5222643791225403,0.010590619077852742
23,2400.83,18,5,84,28.245058823529412,Bajo,Joven,1,0.4047126304628317,0.0102892149705808
48,2865.11,1,1,45,62.285000000000004,Alto,Adulto,1,0.5035641742996206,0.024835214141493277
29,1650.08,25,3,100,16.337425742574258,Bajo,Joven,1,0.24486771675672914,0.005200827184445892
59,1799.62,15,3,74,23.994933333333332,Bajo,Mayor,1,0.27670682217878784,0.008473044915052044
34,4049.74,7,1,30,130.63677419354838,Alto,Adulto,1,0.755788057248219,0.0540433977160584
22,3314.55,25,1,28,114.2948275862069,Alto,Joven,1,0.5992560797489324,0.047060132364066636
38,2474.64,4,2,46,52.65191489361702,Alto,Adulto,1,0.4204277860814096,0.020718789637574533
26,3269.59,21,1,94,34.416736842105266,Alto,Joven,0,0.5896834825857936,0.012926505760125318
32,990.42,14,2,106,9.25626168224299,Alto,Adulto,1,0.10441710633332907,0.002174893443353757
30,1042.26,3,1,65,15.791818181818181,Alto,Adulto,1,0.11545454932570251,0.004967677335999992
63,2194.45,9,2,37,57.748684210526314,Alto,Mayor,0,0.36077151385854866,0.022896748814229657
55,3553.46,6,1,7,444.1825,Alto,Mayor,1,0.6501232769963847,0.18802823170796848
36,2501.14,4,1,11,208.4283333333333,Alto,Adulto,1,0.4260699974876191,0.08728540447761725
60,1588.51,1,2,84,18.688352941176472,Alto,Mayor,1,0.23175862406690598,0.006205428952247449
50,2112.12,29,3,7,264.015,Bajo,Mayor,0,0.34324233404446486,0.11103878298833054
54,3469.96,17,4,47,72.29083333333334,Bajo,Mayor,1,0.6323449882258758,0.02911092198177474
22,2585.89,4,1,17,143.66055555555556,Alto,Joven,1,0.44411442830559067,0.0596087396745472
26,2737.62,8,3,113,24.01421052631579,Bajo,Joven,0,0.47641981459480404,0.008481282474326505
59,959.17,1,4,74,12.788933333333333,Alto,Mayor,1,0.09776355514676137,0.0036844800387438163
44,1978.14,6,3,103,19.020576923076923,Bajo,Adulto,1,0.314716164829222,0.006347395406896366
56,3638.43,18,4,80,44.91888888888889,Bajo,Mayor,1,0.6682145488147098,0.017414301264040775
37,3227.65,8,3,47,67.24270833333334,Bajo,Adulto,0,0.5807538846093249,0.026953749568227225
44,695.86,9,4,94,7.324842105263158,Bajo,Adulto,1,0.041701265132836826,0.0013495563071999363
53,2958.63,25,1,19,147.9315,Alto,Mayor,0,0.5234758577225906,0.06143380611710746
63,2853.86,16,4,51,54.88192307692308,Bajo,Mayor,1,0.5011688958724563,0.021671720108791676
26,1394.96,10,3,96,14.381030927835052,Bajo,Joven,1,0.19054918943778026,0.004364817591901567
24,2205.28,17,1,24,88.2112,Alto,Joven,1,0.3630773685577657,0.035914037155605566
36,910.18,10,3,84,10.708,Bajo,Adulto,1,0.0873329160226029,0.002795252457988954
61,1622.17,6,3,87,18.43375,Bajo,Mayor,1,0.23892529712098182,0.00609663163817263
29,2577.17,6,4,1,1288.585,Bajo,Joven,0,0.44225782138249087,0.5488595857117929
49,1098.06,28,5,43,24.95590909090909,Bajo,Adulto,0,0.1273351303244378,0.008883690529875438
18,3241.68,19,1,47,67.535,Alto,Joven,1,0.5837410629500462,0.027078652085507034
29,909.56,14,2,112,8.049203539823008,Alto,Joven,1,0.0872009095670614,0.0016590915314802807
31,2262.37,6,2,27,80.79892857142856,Alto,Adulto,1,0.3752326081494824,0.03274661411290342
18,1386.24,12,2,8,154.02666666666667,Alto,Joven,1,0.1886925825146804,0.06403840195998135
53,1667.49,20,2,2,555.83,Alto,Mayor,1,0.24857454319378974,0.23573761034687826
51,2206.83,26,3,60,36.177540983606555,Bajo,Mayor,0,0.3634073846966194,0.013678935250224475
38,3471.1,10,3,40,84.6609756097561,Bajo,Adulto,1,0.6325877097731618,0.03439694989716056
38,2600.08,29,5,105,24.529056603773583,Bajo,Adulto,1,0.44713567282838734,0.008701287279182783
38,3352.65,27,2,77,42.98269230769231,Alto,Adulto,0,0.6073680893555956,0.016586922811216754
41,1864.46,2,5,93,19.83468085106383,Alto,Adulto,0,0.29051214246477347,0.006695279529261408
19,1694.8,2,1,86,19.48045977011494,Alto,Joven,1,0.254389214646755,0.006543913240962302
43,3622.64,5,3,88,40.7038202247191,Alto,Adulto,0,0.6648526424711608,0.015613111744455656
55,3518.27,19,2,72,48.1954794520548,Alto,Mayor,1,0.6426308460762146,0.018814458901451028
27,2122.74,22,4,46,45.16468085106383,Bajo,Joven,1,0.345503476879708,0.01751933345723637
55,2637.44,1,5,36,71.28216216216217,Alto,Mayor,1,0.4550901263429528,0.028679895090643653
30,1873.03,7,3,79,23.412875,Bajo,Adulto,0,0.2923368123421778,0.008224318867313108
45,1908.3,12,5,109,17.348181818181818,Bajo,Adulto,1,0.29984627635338557,0.005632745000095499
38,3056.29,5,5,45,66.44108695652174,Alto,Adulto,1,0.544269003606757,0.026611199508518334
26,1548.3,10,4,50,30.358823529411765,Bajo,Joven,0,0.2231973666841256,0.011192472103131953
39,2681.47,21,1,33,78.86676470588235,Alto,Adulto,1,0.4644647138227792,0.0319209589262332
18,4050.4,29,2,84,47.65176470588236,Alto,Joven,1,0.7559285802492793,0.018582117893397112
51,2384.06,9,5,56,41.82561403508772,Bajo,Mayor,1,0.401142068754072,0.016092478372939603
30,3438.49,13,2,85,39.982441860465116,Alto,Adulto,1,0.6256445960389546,0.015304851250292231
39,2656.01,22,1,6,379.43,Alto,Adulto,1,0.4590439326000588,0.1603580954280159
59,2819.21,24,3,88,31.676516853932586,Bajo,Mayor,1,0.49379143831678995,0.011755550808427885
63,2849.47,23,4,115,24.564396551724137,Bajo,Mayor,0,0.5002342050017672,0.008716388799215496
22,3086.01,17,4,112,27.30982300884956,Bajo,Joven,0,0.5505967969272304,0.00988956858710396
23,4660.23,22,2,44,103.56066666666666,Alto,Joven,1,0.8857697040926259,0.04247319447758164
25,2211.51,11,3,7,276.43875,Bajo,Joven,0,0.3644038205223198,0.1163477186372717
28,2414.15,14,5,79,30.176875000000003,Bajo,Joven,1,0.40754864012059433,0.011114721582229124
45,2465.63,20,4,1,1232.815,Bajo,Adulto,0,0.4185094342032985,0.5250278649236697
60,921.62,28,3,88,10.355280898876405,Bajo,Mayor,1,0.08976864804098163,0.0026445279979815063
40,1891.67,13,1,85,21.996162790697674,Alto,Adulto,1,0.2963055225539417,0.007618927262342366
57,2982.19,11,2,16,175.4229411764706,Alto,Mayor,1,0.5284921030331677,0.07318149035918678
41,3312.75,5,1,116,28.314102564102566,Alto,Adulto,1,0.598872835200586,0.010318718846275743
38,3250.9,20,1,86,37.36666666666667,Alto,Adulto,0,0.5857041266921312,0.014187074236429873
44,2234.08,6,4,52,42.15245283018868,Bajo,Adulto,0,0.36920928133130637,0.01623214362141679
41,2198.69,6,1,48,44.87122448979592,Alto,Adulto,1,0.3616742676835422,0.017393933240897202
52,621.73,27,1,107,5.756759259259259,Alto,Mayor,1,0.02591797715010838,0.0006794807727080826
26,3278.66,25,1,6,468.38,Alto,Joven,0,0.591614609282183,0.1983683440223062
40,2191.64,15,2,113,19.224912280701755,Alto,Adulto,0,0.36017322653585254,0.006434712301105732
37,2514.82,13,4,32,76.20666666666668,Bajo,Adulto,0,0.428982656055051,0.03078424180700024
59,1861.49,13,1,46,39.60617021276596,Alto,Mayor,1,0.28987978896000205,0.015144062280443687
26,2395.91,19,1,97,24.448061224489795,Alto,Joven,1,0.40366509536401846,0.008666676211149442
58,2812.22,12,2,93,29.91723404255319,Alto,Mayor,1,0.49230317198737844,0.01100377141541841
52,706.09,22,2,19,35.304500000000004,Alto,Mayor,1,0.04387937164927163,0.013305866056071706
50,2153.76,26,3,37,56.67789473684211,Bajo,Mayor,0,0.3521080579295427,0.022439177436074674
48,2299.32,1,2,101,22.54235294117647,Alto,Adulto,1,0.3830997670724801,0.007852326063910122
26,1599.94,30,1,36,43.241621621621626,Alto,Joven,1,0.234192226948905,0.01669756887744275
63,3136.66,26,2,54,57.030181818181816,Alto,Mayor,0,0.5613808726904193,0.02258971728473436
56,3213.16,3,4,29,107.10533333333333,Alto,Mayor,1,0.5776687659951371,0.043987906801177985
23,2191.63,2,4,78,27.74215189873418,Alto,Joven,1,0.36017109739947284,0.01007431202250596
51,1617.96,1,2,13,115.56857142857143,Alto,Mayor,1,0.2380289307051274,0.04760443051014558
49,1895.62,6,1,93,20.166170212765955,Alto,Adulto,0,0.29714653142392383,0.006836932064895589
43,2762.28,29,2,97,28.1865306122449,Alto,Adulto,0,0.4816702649071484,0.010264204606773004
48,2248.62,4,1,11,187.385,Alto,Adulto,1,0.3723050456273926,0.07829313543599258
20,1378.73,11,3,59,22.978833333333334,Bajo,Joven,0,0.18709360109352446,0.008038843525544924
34,816.89,3,1,13,58.34928571428571,Alto,Adulto,1,0.06747020273636607,0.023153398757613575
21,2274.08,3,4,85,26.44279069767442,Alto,Joven,1,0.3777258268501131,0.009519067027946578
34,2297.07,6,4,18,120.89842105263159,Bajo,Adulto,0,0.38262071138704723,0.04988198991633682
49,2683.49,19,1,119,22.362416666666665,Alto,Adulto,1,0.46489479937147893,0.007775435422816831
40,4345.18,17,4,83,51.72833333333334,Bajo,Adulto,0,0.8186912624501251,0.02032412336772085
62,1966.9,28,4,68,28.505797101449275,Bajo,Mayor,1,0.31232301553843733,0.010400634046036462
43,3242.32,13,2,74,43.23093333333333,Alto,Adulto,1,0.5838773276783472,0.01669300154191846
28,3079.25,10,4,21,139.9659090909091,Bajo,Joven,0,0.549157500734552,0.05802993775673688
31,3907.27,24,2,25,150.2796153846154,Alto,Adulto,1,0.7254542512466093,0.062437206336301496
58,1060.3,5,1,1,530.15,Alto,Mayor,1,0.1192955113546843,0.22476399388930238
39,3238.25,22,4,26,119.93518518518519,Bajo,Adulto,0,0.5830107691718086,0.049470378507943634
62,3102.56,1,5,65,47.00848484848485,Alto,Mayor,0,0.5541205176356366,0.018307230571358
28,3131.37,7,4,96,32.282164948453605,Bajo,Joven,1,0.5602545595455571,0.012014357268612283
22,2198.33,20,5,6,314.04714285714283,Bajo,Joven,0,0.3615976187738729,0.13241859397995556
60,2378.69,18,2,18,125.19421052631579,Alto,Mayor,0,0.3999987225181722,0.05171767317438597
26,1401.24,15,1,59,23.354,Alto,Joven,1,0.19188628708423291,0.008199160313226669
59,3718.44,6,4,118,31.247394957983193,Bajo,Mayor,1,0.6852497689887028,0.011572177790526933
18,3384.74,29,1,31,105.773125,Alto,Joven,0,0.6142004879980583,0.043418625520352964
20,3784.43,29,3,17,210.2461111111111,Bajo,Joven,0,0.699299939958354,0.08806218002817948
55,4256.79,4,1,80,52.552962962962965,Alto,Mayor,1,0.799871825989942,0.020676505348838775
61,1728.47,10,1,12,132.95923076923077,Alto,Mayor,1,0.2615580168372105,0.055035833374193675
40,2218.28,6,2,104,21.126476190476193,Alto,Adulto,1,0.36584524585137784,0.007247291468373376
63,3096.03,23,1,8,344.00333333333333,Alto,Mayor,1,0.5527301915796915,0.14521951862231544
33,2705.8,30,3,86,31.101149425287357,Bajo,Adulto,1,0.4696449026345934,0.011509683928204582
52,4226.48,6,4,116,36.12376068376068,Bajo,Mayor,1,0.7934184136230662,0.013655953771116917
52,3117.55,25,3,71,43.299305555555556,Bajo,Mayor,1,0.5573120930688095,0.01672221846337558
50,2371.06,19,3,52,44.73698113207547,Bajo,Mayor,0,0.3983741914604598,0.017336568166146368
23,640.52,5,4,61,10.330967741935483,Alto,Joven,1,0.0299186244075678,0.002634138462968168
27,1579.16,22,4,48,32.22775510204082,Bajo,Joven,1,0.22976788155188496,0.011991106770713156
39,3447.53,6,4,64,53.03892307692308,Bajo,Adulto,0,0.6275693353262051,0.020884166560064563
63,1845.12,1,5,5,307.52,Alto,Mayor,0,0.2863943927064304,0.12962940541772458
28,2735.75,11,1,58,46.36864406779661,Alto,Joven,1,0.47602166609179986,0.018033812840782117
52,1371.37,24,3,17,76.18722222222222,Bajo,Mayor,1,0.185526556718064,0.030775932777577963
60,2722.95,16,5,26,100.85,Bajo,Mayor,1,0.4732963715257817,0.04131486829594863
31,1517.49,19,5,30,48.95129032258065,Bajo,Adulto,0,0.21663749749826477,0.019137433146295936
25,500.0,7,1,86,5.747126436781609,Alto,Joven,1,0.0,0.0006753644604310713
51,1797.43,28,3,84,21.14623529411765,Bajo,Mayor,1,0.2762405413116332,0.007255734958439841
28,3054.94,19,3,33,89.85117647058824,Bajo,Joven,0,0.5439815701954973,0.03661483438254032
47,3437.91,5,2,21,156.26863636363635,Alto,Adulto,1,0.625521106128932,0.06499644384331674
19,2320.3,7,4,66,34.63134328358209,Bajo,Joven,0,0.3875666951970942,0.01301821170942796
18,3714.53,5,3,111,33.16544642857143,Alto,Joven,1,0.6844172766642396,0.012391802447229608
50,3070.86,29,1,67,45.159705882352945,Alto,Mayor,0,0.5473711553119824,0.017517207546078984
27,2477.26,2,1,104,23.592952380952383,Alto,Joven,1,0.42098561981289156,0.008301269806224955
43,2432.31,5,1,72,33.31931506849315,Alto,Adulto,1,0.4114151517861325,0.012457553827266593
22,3705.97,18,2,26,137.25814814814814,Alto,Joven,1,0.6825947359232148,0.05687285325344004
31,2697.12,13,2,41,64.21714285714286,Alto,Adulto,1,0.4677968122570123,0.02566086035082079
23,1560.85,20,4,44,34.68555555555555,Bajo,Joven,0,0.22586943284065117,0.013041377779518715
31,1448.91,9,2,41,34.49785714285714,Alto,Adulto,0,0.20203588020627075,0.012961170209789426
42,1270.04,1,2,23,52.91833333333333,Alto,Adulto,1,0.16395201778254703,0.020832635968363964
33,2974.48,21,2,89,33.04977777777778,Alto,Adulto,0,0.5268505388844177,0.01234237474434897
57,3356.4,15,5,91,36.482608695652175,Bajo,Mayor,1,0.6081665154979837,0.013809297246547638
26,2001.93,7,5,95,20.853437500000002,Bajo,Joven,0,0.31978138027653225,0.00713061616201183
54,2532.88,3,1,118,21.28470588235294,Alto,Mayor,1,0.4328278763567922,0.007314906419730691
